"GeneID","genename","AUG_Hairpin","Rmotif","TranslationCat","Ribo_Mock_RPKM_AVG","Ribo_IC_RPKM_AVG","RNA_Mock_RPKM_AVG","RNA_IC_RPKM_AVG","RNAlog2fc","RNA_adjp","Ribolog2fc","Ribo_adjp","TE_Mock","TE_IC","log2_TEfc","Direction"
"AT2G35450",NA,1,"TRUE","Non DTG",2.466603987,3.100077699,10.83330312,12.21103266,0.248423818,0.787180678,0.212035902,0.974111218,0.227687157,0.253875146,0.157066248,0.0526747683279138
"AT2G35490","FBN2",1,"TRUE","Non DTG",11.70785865,10.17815131,51.09966366,48.49957395,0.058374997,0.951099297,-0.108492993,0.977375972,0.229118116,0.209860633,-0.126659967,-0.00633327814089602
"AT2G35680","PTPMT1",1,"TRUE","Non DTG",11.92061661,14.03687657,26.24503876,25.91138442,0.033215374,0.9709843,0.502473935,0.640807688,0.454204573,0.541726229,0.254221714,0.0166898596762767
"AT2G35750",NA,1,"TRUE","Non DTG",12.26244714,20.30086779,24.35024259,29.65768079,0.478893209,0.460929976,0.419340774,0.547605855,0.503586241,0.684506248,0.442824842,0.200819448925404
"AT2G35840",NA,1,"TRUE","Non DTG",5.096933707,4.142534732,18.72097633,22.91297962,0.271938396,0.584614626,-0.238648853,0.953728363,0.2722579,0.18079424,-0.5906252,-0.0648977862920598
"AT2G36160",NA,1,"TRUE","Non DTG",28.65603276,16.36318167,97.60014608,103.7221293,0.077546257,0.882910085,-0.843989643,0.268502496,0.293606454,0.157759793,-0.896154114,-0.0654482377614162
"AT2G36250","ATFTSZ2-1",1,"TRUE","Non DTG",4.797700165,6.24971569,14.13872675,17.90658258,0.234192914,0.751390171,0.276604477,0.936826375,0.339330426,0.34901778,0.040609739,0.064778808494076
"AT2G36310","NSH1",1,"TRUE","Non DTG",9.313803258,8.635708069,22.01857676,12.47185129,-0.771525137,0.087892164,0.225006022,0.943661442,0.422997515,0.692415895,0.710989654,-0.173597801949375
"AT2G36320",NA,1,"TRUE","Non DTG",11.61464799,10.33238401,115.3486186,86.3871157,-0.243766129,0.641460344,-0.191762409,0.958145771,0.100691696,0.119605614,0.248340403,0.0467451801296448
"AT2G36580",NA,1,"TRUE","Non DTG",2.79660146,6.038704605,8.487159583,8.891033243,0.224780262,0.738874368,1.078814508,0.160924111,0.329509706,0.67919042,1.043495148,0.242496207757641
"AT2G36620","RPL24A",1,"TRUE","Non DTG",7.239292475,5.693867262,54.9049253,52.2521378,-0.020396955,0.989721267,-0.169305386,0.977375972,0.131851422,0.108969078,-0.274994333,0.00345331433949963
"AT2G36630",NA,1,"TRUE","Non DTG",7.526567956,5.686995688,17.1023822,17.70337371,0.018484179,0.991366964,-0.389428315,0.808721803,0.440088864,0.321237962,-0.454152475,-0.00719826268212839
"AT2G36850","ATGSL08",1,"TRUE","Non DTG",5.532727613,5.660739452,10.70569768,8.809090353,-0.101046058,0.821385141,0.123448513,0.957926244,0.516802153,0.642602042,0.314313486,-0.0124739856046118
"AT2G37110",NA,1,"TRUE","Buffered_S",23.42220974,24.37156021,78.31700901,140.4882231,0.885914853,0.000454567,0.467991229,0.556049388,0.299069258,0.173477603,-0.785730203,0.414600380844824
"AT2G37190",NA,1,"TRUE","Non DTG",8.401550289,12.58705057,49.60252023,37.2302928,-0.544668784,0.352398335,0.104840489,0.984337283,0.169377488,0.338086263,0.997149259,-0.0571033416575954
"AT2G37480",NA,1,"TRUE","Non DTG",8.972396681,7.907880471,27.79308483,34.06869414,0.19925311,0.845427176,-0.010508567,0.997778221,0.322828385,0.232115749,-0.475923018,-0.00209386465639337
"AT2G37710","LecRK-IV.1",1,"FALSE","Non DTG",7.188345064,8.967350589,18.04192426,14.59061025,-0.050813558,0.961547121,0.228111638,0.922062997,0.398424523,0.614597363,0.625335131,-0.011591163947988
"AT2G38440","ATSCAR2",1,"TRUE","Non DTG",3.497139363,2.870704902,8.943252604,8.874540366,0.083694425,0.903993294,-0.258055026,0.917987537,0.39103663,0.32347646,-0.27364303,-0.0215977670194301
"AT2G38670","PECT1",1,"FALSE","Non DTG",2.282306864,2.865654176,7.086496706,4.65045442,-0.556231068,0.505908894,0.281963712,0.95807376,0.322064196,0.616209496,0.936072631,-0.156836976663004
"AT2G38740","Sgpp",1,"TRUE","Non DTG",2.932524668,4.856456102,22.83552411,38.28312556,0.769414874,0.025428135,0.855706747,0.58229528,0.128419416,0.126856312,-0.017668041,0.658393498923955
"AT2G38770","EMB2765",1,"TRUE","Non DTG",2.684429172,2.528958306,2.409298814,2.728543605,0.121123676,0.92932035,-0.084290366,0.987459256,1.114195199,0.92685281,-0.265589852,-0.0102095589813054
"AT2G38800",NA,1,"TRUE","Non DTG",6.388606296,7.293830684,11.54166396,13.76281088,0.365884928,0.548344531,0.190450083,0.957926244,0.553525585,0.529966643,-0.062748445,0.069682814906049
"AT2G38870",NA,1,"TRUE","Intensified",13.1473583,22.0669895,117.1063369,332.500601,1.4238949,1.11943e-05,1.428534586,0.002926378,0.112268547,0.066366766,-0.758420928,2.03408311147901
"AT2G39080","EMB2799",1,"TRUE","Non DTG",3.238794165,2.563264148,13.51462887,12.01228787,-0.112429619,0.94118669,0.245690873,0.964026953,0.239650988,0.21338684,-0.167463686,-0.0276229312431674
"AT2G39360","CVY1",1,"TRUE","Non DTG",6.314019098,7.34788661,7.872558553,6.756009386,0.17713137,0.910440499,0.287472763,0.899651201,0.802028852,1.08760752,0.439431989,0.0509204443478753
"AT2G39420","MAGL8",1,"FALSE","Non DTG",7.018095699,7.698530356,23.83128717,18.74489066,-0.285317312,0.618478405,0.198895178,0.964026953,0.294490837,0.410700201,0.479862908,-0.0567482375567215
"AT2G39470","PnsL1",1,"TRUE","Non DTG",14.52242333,15.61656469,80.13134336,58.95567065,-0.361192642,0.178330111,0.255666026,0.93023294,0.181232745,0.264886558,0.547530991,-0.0923446874005807
"AT2G39670",NA,1,"TRUE","Non DTG",7.549134913,4.359708411,12.30026517,9.041338684,-0.497727088,0.257592797,-0.544792603,0.749215808,0.613737575,0.482197224,-0.347998568,0.27115803585513
"AT2G39840","TOPP4",1,"TRUE","Non DTG",2.975146974,4.9074457,10.08962318,11.98812001,0.335983232,0.649530566,0.709134676,0.741240906,0.294871961,0.409359073,0.473278228,0.238257360365753
"AT2G39940","COI1",1,"TRUE","Non DTG",5.458356528,3.632650537,6.702798229,3.30380182,-0.924030399,0.151727409,-0.477631509,0.817248819,0.814339973,1.099536454,0.43319231,0.441346033836242
"AT2G39990","AteIF3f",1,"TRUE","Non DTG",7.083115295,5.13313894,27.71380262,22.4906064,-0.229950933,0.746621423,-0.206634232,0.964026953,0.25558078,0.228234795,-0.163260598,0.0475157344381385
"AT2G40000","ATHSPRO2",1,"TRUE","Forwarded",183.6918338,328.5130962,404.3620136,741.7238956,0.979476411,4.81461e-26,0.900773114,8.1765e-15,0.454275693,0.44290483,-0.036571381,0.882286016826014
"AT2G40140","ATSZF2",1,"TRUE","Forwarded",19.19126286,82.98175387,39.61758986,198.401139,2.318735706,1.64156e-83,2.267877644,8.93836e-54,0.48441268,0.418252407,-0.211862787,5.25860886998196
"AT2G40270",NA,1,"TRUE","Forwarded",13.2655898,33.37494155,29.47743629,60.81849191,1.054184031,1.06937e-06,1.496254445,9.72975e-11,0.450025222,0.548763057,0.286177502,1.57732754223177
"AT2G40300","ATFER4",1,"TRUE","Non DTG",4.051099818,4.107357897,14.09912406,9.982610053,-0.494434496,0.520514176,0.395047817,0.901612329,0.287329894,0.411451301,0.518013587,-0.195325268294295
"AT2G40540","ATKT2",1,"TRUE","Non DTG",3.686956111,3.890966586,11.33360116,10.25203603,-0.069500169,0.948769329,0.102242152,0.986150942,0.325311969,0.379531107,0.222394233,-0.00710584684292369
"AT2G40730","CTEXP",1,"FALSE","Non DTG",5.175743055,4.592461054,9.119302075,11.30992205,0.34656207,0.74047112,-0.047583298,0.99028252,0.567559119,0.406055942,-0.483092177,-0.0164905662523069
"AT2G41090","CML10",1,"FALSE","Non DTG",92.47342005,75.34626294,307.0496379,234.6871146,-0.316028909,0.021714835,-0.195050604,0.863857279,0.301167657,0.32104985,0.09223048,0.061641629581911
"AT2G41100","ATCAL4",1,"FALSE","Forwarded",131.3930876,193.4469644,575.9097565,861.5932385,0.69274556,2.36768e-18,0.801055315,5.15604e-14,0.228148744,0.22452238,-0.023115455,0.554927512780651
"AT2G41110","ATCAL5",1,"FALSE","Buffered_S",15.40518927,37.82396959,112.1770775,152.0941473,0.707916807,0.001844335,0.519267801,0.538203091,0.137329209,0.24868787,0.856697637,0.367598403661831
"AT2G41140","ATCBK3",1,"TRUE","Non DTG",2.4258326,1.633617293,5.24030716,6.956551136,0.223940195,0.891999374,-0.187592362,0.97421589,0.462918017,0.234831493,-0.979130812,-0.0420094701267906
"AT2G41220","GLU2",1,"TRUE","Non DTG",1.499938861,1.3176395,1.385138673,1.911848935,0.265204344,0.859813176,-0.197605493,0.964026953,1.082879924,0.689196451,-0.651886101,-0.0524058351418616
"AT2G41430","CID1",1,"TRUE","Non DTG",350.357798,374.1864271,1557.937525,1843.211046,0.351157501,0.000111049,0.235496847,0.478960685,0.224885653,0.203007913,-0.147655666,0.0826964842858993
"AT2G41475","ATS3A",1,"TRUE","Non DTG",3.1109754,5.842983431,24.35629954,16.76931586,-0.555788901,0.568825873,0.564047011,0.874826917,0.127727753,0.348433024,1.44780934,-0.313491068356025
"AT2G41530","ATSFGH",1,"FALSE","Non DTG",10.56097928,6.770842876,20.52803156,17.28523816,-0.137160662,0.945896426,-0.262100918,0.936826375,0.514466244,0.391712443,-0.39328146,0.0359499354236877
"AT2G41630","AtTFIIB1",1,"FALSE","Buffered_S",8.482747991,6.48443231,29.40918346,54.30622308,0.798906637,0.000214375,-0.183735876,0.967951052,0.288438746,0.119404958,-1.272402226,-0.146787810791409
"AT2G41740","ATVLN2",1,"FALSE","Non DTG",4.993898476,4.42530755,6.683483242,8.184851261,0.253194178,0.874613527,-0.005708439,0.99858442,0.74719997,0.540670491,-0.466744778,-0.00144534352026814
"AT2G41790",NA,1,"FALSE","Non DTG",4.520290844,4.120273776,7.58799495,8.548005334,0.188073653,0.837762242,-0.127677148,0.97690286,0.595716111,0.482015817,-0.305544489,-0.0240127076289816
"AT2G41900","DEG9",1,"TRUE","Buffered_S",4.641100611,3.813850855,10.72369818,15.38945961,0.73134365,0.009108761,-0.168817885,0.970346925,0.432789186,0.247822273,-0.8043586,-0.12346388820118
"AT2G41960",NA,1,"TRUE","Non DTG",4.797656617,6.401769922,8.492529946,5.89745514,-0.41442063,0.193835867,0.367969603,0.793908256,0.564926665,1.085513967,0.942242785,-0.15249419469611
"AT2G42210","ATOEP16-3",1,"TRUE","Non DTG",16.37784975,11.83450751,56.92704152,57.34520522,-0.074692346,0.92932035,-0.358755478,0.812740299,0.287698944,0.206373096,-0.479305025,0.0267962882921714
"AT2G42310",NA,1,"TRUE","Non DTG",9.846079919,8.985792152,56.37027887,38.68908097,-0.517208857,0.368403073,-0.447234138,0.900327875,0.17466793,0.232256542,0.411104488,0.23131345732636
"AT2G42490","CuAO-zeta",1,"TRUE","Non DTG",4.423798231,4.094411584,10.90930033,11.2338852,0.094318135,0.944529046,-0.077705442,0.987703677,0.405507053,0.364469773,-0.153927839,-0.00732903236879067
"AT2G42500","PP2A-3",1,"FALSE","Non DTG",7.433900852,4.273311807,20.85677768,12.03163899,-0.657971691,0.338331372,-0.727333455,0.601983213,0.356426144,0.355172875,-0.00508176,0.478564823307222
"AT2G42580","TTL3",1,"FALSE","Non DTG",6.104781939,5.215258611,19.8107106,11.99259684,-0.401083737,0.132176713,-0.374072011,0.845464796,0.308155627,0.434873171,0.496935572,0.150034200078985
"AT2G42600","ATPPC2",1,"FALSE","Non DTG",25.12264388,29.26163801,48.53562249,44.02124353,-0.193994351,0.446074921,0.274088227,0.601644629,0.517612479,0.664716298,0.360866327,-0.0531715677136057
"AT2G42680","ATMBF1A",1,"FALSE","Non DTG",10.20710887,11.729287,37.95941703,53.42197731,0.930498518,0.007476054,0.272372225,0.938422258,0.268895301,0.219559207,-0.292434508,0.253441951706863
"AT2G42760",NA,1,"FALSE","Non DTG",3.864779078,4.429333892,9.817631852,12.27257959,0.604136122,0.240666758,0.09240295,0.988909536,0.393656957,0.36091303,-0.125287743,0.0558239598743599
"AT2G42770",NA,1,"TRUE","Non DTG",12.33028849,4.977063896,36.04753044,28.08364614,-0.203931782,0.870318539,-0.711377396,0.694972648,0.3420564,0.177222853,-0.94866957,0.1450724600408
"AT2G42790","CSY3",1,"TRUE","Non DTG",1.9325971,2.907640134,4.374804904,3.945327047,-0.088439012,0.966989661,0.497242571,0.901612329,0.441756179,0.736983297,0.738381606,-0.0439756417035798
"AT2G43090","IPMI",1,"TRUE","Non DTG",21.15468194,20.92864011,75.16413537,62.67531061,-0.168546117,0.775678126,-0.01163016,0.996883172,0.281446488,0.333921602,0.246648779,0.00196021830808872
"AT2G43150","EXT21",1,"TRUE","Non DTG",6.534458455,5.681146738,4.642614613,2.237303195,-0.554537692,0.777074368,0.201786873,0.970346925,1.407495345,2.539283344,0.851291235,-0.111898426829317
"AT2G43330","ATINT1",1,"TRUE","Non DTG",9.830804811,8.452803149,17.1299179,13.1848566,-0.163274563,0.824582091,0.194769077,0.936826375,0.573896785,0.641099362,0.159756679,-0.0318008359330884
"AT2G43360","BIO2",1,"TRUE","Non DTG",3.526050682,4.795627234,10.83847204,10.31225636,-0.112850062,0.956311975,0.145320689,0.978293689,0.325327285,0.465041507,0.515467663,-0.0163994487635327
"AT2G43460",NA,1,"TRUE","Non DTG",10.40277546,16.46831153,195.7729067,127.8300325,-0.526777338,0.366198893,-0.107059382,0.987703677,0.053136952,0.128829753,1.277678454,0.0563964562578851
"AT2G43560",NA,1,"FALSE","Buffered_S",27.94886845,21.24282959,65.48289831,92.94779045,0.591492014,0.000836958,-0.185136058,0.940145924,0.42681172,0.228545827,-0.901116318,-0.109506499810441
"AT2G43910","ATHOL1",1,"FALSE","Non DTG",18.09049986,14.92606739,83.65309045,94.82188711,0.160230991,0.819128518,0.621212366,0.283966793,0.216256205,0.157411626,-0.458199433,0.0995374730256347
"AT2G44060","LEA26",1,"TRUE","Non DTG",26.39223995,28.41192935,77.77267655,81.38727088,0.136090569,0.761604307,0.301544852,0.75044202,0.339351056,0.349095492,0.040843221,0.0410374104877008
"AT2G44080","ARL",1,"FALSE","Non DTG",1.882870317,2.807962068,12.70598294,25.11589156,1.739511735,2.39461e-08,0.85290364,0.737915989,0.148187694,0.111800215,-0.406502693,1.48363589060422
"AT2G44350","ATCS",1,"TRUE","Non DTG",11.78828671,10.06383323,21.59300375,26.12385373,0.323907178,0.2153595,-0.106197123,0.970346925,0.545930841,0.385235399,-0.502977923,-0.0343980104226489
"AT2G44620","mtACP-1",1,"TRUE","Non DTG",11.22291273,5.050988058,89.93462578,67.08080783,-0.211502103,0.578062198,-0.077991611,0.989720825,0.124789675,0.075297067,-0.728833004,0.0164953897428579
"AT2G44650","CHL-CPN10",1,"FALSE","Non DTG",16.27213917,12.30828389,96.72905382,108.8597383,0.19090538,0.802285714,-0.303740895,0.928961309,0.168223905,0.113065529,-0.573223579,-0.0579857709815151
"AT2G44670",NA,1,"TRUE","Buffered_S",7.046194394,4.001415151,77.52827325,26.58507449,-0.817907762,0.003102606,-0.534459422,0.836852615,0.090885481,0.150513596,0.727772065,0.437138509727834
"AT2G45010",NA,1,"TRUE","Non DTG",3.97855426,2.819404529,24.71103231,26.38936129,0.188534216,0.801703443,0.267889241,0.958516893,0.161003159,0.10683868,-0.591654935,0.0505062880267701
"AT2G45060",NA,1,"TRUE","Non DTG",3.681069278,2.536768583,7.371899733,5.191017805,-0.37629297,0.851052069,-0.324647088,0.953376876,0.499337947,0.488684238,-0.031113974,0.122162416945371
"AT2G45180","DRN1",1,"TRUE","Non DTG",484.7062309,469.2484901,2347.370929,1632.620079,-0.399011089,2.82919e-07,-0.075438217,0.922062997,0.206488981,0.287420507,0.477098202,0.0301006851173883
"AT2G45730","AtTRM6",1,"TRUE","Non DTG",2.113106268,1.559674255,3.587782705,4.304178819,0.230737106,0.907027316,-0.285868726,0.963685245,0.588972756,0.362362792,-0.700766076,-0.065960522533147
"AT2G45740","PEX11D",1,"TRUE","Non DTG",15.92867406,10.04507145,47.04550238,47.41255715,0.080773767,0.955342697,-0.196780354,0.95584419,0.338580167,0.211865212,-0.676350752,-0.0158946904641735
"AT2G45810","RH6",1,"TRUE","Non DTG",5.094197662,3.444422851,16.51693552,8.208600339,-0.737746424,0.008023607,-0.306619926,0.901612329,0.308422689,0.41961147,0.444145214,0.226207753933645
"AT2G45820","Rem1.3",1,"TRUE","Non DTG",38.45946185,28.84178034,148.962076,100.9790908,-0.514079186,0.004842637,-0.192265139,0.927958111,0.258182907,0.285621311,0.145710137,0.0988395061532969
"AT2G45980","ATI1",1,"TRUE","Non DTG",6.520773806,4.262785297,40.97397391,36.72256959,-0.142849401,0.815936721,-0.295860247,0.920224397,0.159144286,0.116080801,-0.455205974,0.042263459063662
"AT2G46340","SPA1",1,"FALSE","Buffered_S",7.018773531,7.076916065,16.82550204,10.32100862,-0.609004016,0.029285517,0.046579435,0.989001094,0.417150913,0.685680666,0.716967442,-0.028367062978011
"AT2G46520","XPO2",1,"TRUE","Non DTG",4.045527866,4.307609104,10.84138107,8.216811292,-0.299643836,0.568465655,0.016562688,0.996883172,0.373156136,0.524243402,0.49045739,-0.00496290736679117
"AT2G46620",NA,1,"TRUE","Forwarded",2.940738476,12.96597649,6.354004096,37.40142271,2.477177384,3.95551e-20,2.011279736,5.73791e-05,0.462816585,0.346670676,-0.416874757,4.98229667491669
"AT2G46735",NA,1,"FALSE","Non DTG",3.092322228,1.524874915,12.08989401,27.31717134,0.822912245,0.277122702,0.037558899,0.996883172,0.255777447,0.055821113,-2.196006261,0.0309076778958183
"AT2G46910",NA,1,"TRUE","Non DTG",4.368101945,5.800563825,18.92824977,23.03923637,0.391096624,0.501727945,0.25964214,0.95584419,0.230771571,0.251768927,0.125634729,0.101545164402135
"AT2G46930","PAE3",1,"TRUE","Non DTG",3.386488062,1.60271883,8.088902579,7.233375436,-0.165488242,0.914979914,-0.710985599,0.788474775,0.41865853,0.221572742,-0.917993608,0.117659756865827
"AT2G47070","SPL1",1,"TRUE","Non DTG",15.75241577,21.32701491,34.87009463,33.71836617,0.188423234,0.703644183,0.424629296,0.292721149,0.451745713,0.632504398,0.485564601,0.0800100252034633
"AT2G47250",NA,1,"TRUE","Non DTG",3.775228918,2.414351167,5.248631884,4.897940566,-0.214321291,0.87696402,-0.149482785,0.971959027,0.719278662,0.492931904,-0.545162447,0.0320373434634754
"AT2G47320","CYP21-3",1,"FALSE","Non DTG",2.912816151,3.714953021,9.827919019,10.0788692,0.155979635,0.957957673,0.240807379,0.971692204,0.296381782,0.368588276,0.314553412,0.0375610470817267
"AT2G47400","CP12",1,"TRUE","Non DTG",125.1191088,78.79381286,732.1882494,656.5256074,-0.12718167,0.745512382,-0.377685235,0.564304264,0.170883798,0.120016359,-0.50978455,0.0480346389216424
"AT2G47510","FUM1",1,"TRUE","Non DTG",3.6256018,3.102294219,11.92790804,10.27811246,-0.237558095,0.822192862,0.194166628,0.966506055,0.30395957,0.301835014,-0.010119267,-0.0461258542602537
"AT3G01180","AtSS2",1,"TRUE","Non DTG",6.655732953,6.678634746,10.14236938,6.537579043,-0.572853887,0.164032841,-0.026186447,0.993889967,0.656230581,1.021576137,0.638521999,0.0150010079506695
"AT3G01280","ATVDAC1",1,"TRUE","Non DTG",16.81931731,16.18927534,77.10761412,71.24795832,0.098263385,0.793294542,0.163183444,0.95845772,0.21812784,0.227224411,0.058943917,0.0160349575833979
"AT3G01290","AtHIR2",1,"TRUE","Forwarded",98.33708389,137.8402199,313.8519397,518.8934249,0.79958403,5.5053e-26,0.678017026,4.79247e-05,0.313323168,0.265642641,-0.2381647,0.542131586057695
"AT3G01340",NA,1,"TRUE","Non DTG",8.231259261,8.982721162,30.99074168,32.81532733,0.153448005,0.841493521,0.269037507,0.936826375,0.265603816,0.273735534,0.043506851,0.0412832687193235
"AT3G01390","AVMA10",1,"TRUE","Non DTG",10.9978247,12.07113119,70.54247099,63.18622821,-0.184418853,0.843780853,0.404057142,0.871535223,0.155903593,0.191040541,0.293224645,-0.0745157546740981
"AT3G01520",NA,1,"TRUE","Non DTG",6.551365276,5.612424935,37.90015833,34.29743468,0.257232358,0.696730099,0.111668721,0.987703677,0.17285852,0.163639788,-0.079068142,0.0287248084176741
"AT3G01720","AtSERGT1",1,"TRUE","Non DTG",2.425294964,1.715975898,5.854826413,4.370028407,-0.307007901,0.688745987,-0.133641658,0.982744851,0.414238577,0.392669278,-0.077147189,0.0410290449087399
"AT3G01740",NA,1,"TRUE","Non DTG",3.105404921,2.064895765,23.65254358,12.09884273,-0.64035628,0.424744466,0.470160509,0.923139787,0.131292641,0.170668866,0.378413839,-0.301070234546147
"AT3G02180","SP1L3",1,"FALSE","Non DTG",15.69353724,3.06845364,32.83251341,37.96478816,-0.228068089,0.81689884,-0.78368158,0.696737677,0.47798769,0.080823673,-2.564123635,0.178732760335101
"AT3G02300",NA,1,"TRUE","Non DTG",2.105506783,2.294606568,5.976090311,5.486957352,0.105628632,0.953604169,-0.098680975,0.987703677,0.352321781,0.418192893,0.247274875,-0.0104235363936762
"AT3G02350","GAUT9",1,"TRUE","Non DTG",12.98707713,18.35633746,25.98886431,33.73111655,0.445779721,0.242004091,0.651288187,0.197858975,0.499716993,0.544195963,0.123014976,0.290331066291456
"AT3G02360","PGD2",1,"TRUE","Non DTG",7.941081018,11.37810638,19.84798497,23.52998413,0.422819861,0.27353412,0.502915219,0.664523271,0.400095074,0.483557758,0.273345356,0.212642542992365
"AT3G02520","GF14",1,"TRUE","Non DTG",4.642900472,4.146905655,21.38813546,27.09866251,0.532931846,0.074368368,0.002309881,0.999363834,0.217078318,0.153029902,-0.504402058,0.00123100914537033
