geneID,Ribo_Mock_RPKM_AVG,Ribo_IC_RPKM_AVG,RNA_Mock_RPKM_AVG,RNA_IC_RPKM_AVG,RNAlog2fc,RNA_adjp,Ribolog2fc,Ribo_adjp,TE_Mock,TE_IC,log2_TEfc
AT1G07110,12.13555774,10.33504746,29.45649354,25.80695008,-0.0687104,0.943216773,0.056262493,0.986150942,0.411982428,0.400475354,-0.040869347
AT1G07135,18.11664746,87.55357624,68.8105798,338.2608052,2.349756912,1.85564E-27,2.550166397,1.31895E-18,0.263282878,0.258834529,-0.024583611
AT1G07150,2.430812162,1.662119974,10.58948702,9.270620807,-0.145897326,0.931656798,-0.262929656,0.964026953,0.229549567,0.179288961,-0.356519047
AT1G07180,21.23306484,22.98713752,71.11685505,73.56584502,0.057335434,0.892972006,0.005475409,0.997778221,0.298565858,0.312470244,0.065669612
AT1G07200,3.980825776,2.140998823,3.306635101,2.679924278,-0.694257528,0.29568375,-1.12580162,0.284725208,1.203890256,0.79890273,-0.59161212
AT1G07220,2.648567461,2.05496838,7.043292239,3.971447831,-0.68170727,0.435628393,-0.304719538,0.953728363,0.376041114,0.517435572,0.460488831
AT1G07230,3.733686506,3.789552918,10.94042088,9.984817024,-0.064110292,0.980316181,0.017888767,0.996883172,0.341274485,0.379531534,0.153287199
AT1G07240,2.334239202,4.304653082,11.70860037,16.97393351,0.529629386,0.315278835,0.719114287,0.721999568,0.199361079,0.253603744,0.347192261
AT1G07280,6.140805155,6.262115078,17.92283523,13.5789607,-0.453762377,0.545874406,-0.113162233,0.977375972,0.34262465,0.461163061,0.428648006
AT1G07310,10.76600514,10.99917613,25.28420387,45.86207406,0.891177838,7.48871E-05,0.171321885,0.957926244,0.425799649,0.239831633,-0.828152801
AT1G07320,31.15127296,18.85047769,147.1566031,147.0727531,0.166601163,0.404570968,-0.562916577,0.276256369,0.211687905,0.128171108,-0.723867752
AT1G07360,4.786241515,4.642136826,15.49090101,17.66399943,0.249070272,0.625106395,0.257199358,0.949357573,0.308971151,0.262802139,-0.233495122
AT1G07510,4.139652231,5.260408112,6.187395973,8.738523902,0.834493527,0.017111702,0.318041289,0.884093298,0.669045952,0.601979026,-0.15239208
AT1G07530,2.74291597,2.353550207,5.584304916,6.838636842,0.675110864,0.092867187,-0.186680164,0.970346925,0.491183059,0.344154875,-0.513202856
AT1G07570,4.252997707,1.936971027,12.36598376,7.139861084,-0.380571343,0.705798089,-0.756192924,0.711620147,0.343927163,0.271289736,-0.342268597
AT1G07630,2.327530167,4.190159361,6.619206633,10.31335326,0.677851878,0.133340237,0.866577214,0.502992113,0.351632801,0.406284867,0.208421977
AT1G07650,4.825302412,5.339031437,10.35235119,7.454174162,-0.239889671,0.671786634,0.028231163,0.993235243,0.466106909,0.716247209,0.619796715
AT1G07700,6.303231655,8.180164361,20.08370516,13.92163729,0.006805963,0.997218616,0.604884643,0.722689705,0.313848048,0.587586373,0.904734703
AT1G07720,6.847667726,4.267763954,11.18643991,6.376549568,-0.716479474,0.189063581,-0.504078195,0.793389684,0.612140036,0.669290485,0.128770777
AT1G07770,29.78501629,20.22967596,211.4809338,109.0109443,-0.405233038,0.047869445,0.104529483,0.977375972,0.140840197,0.185574725,0.397941081
AT1G07890,92.83103293,86.90621382,287.9041062,437.1341289,0.565988163,5.77258E-05,-0.116126636,0.943207839,0.322437336,0.198809034,-0.697635492
AT1G07990,2.83731002,2.554835602,4.59067386,4.523350052,-0.246242597,0.882723349,-0.0457023,0.993235243,0.618059594,0.564810499,-0.129979043
AT1G08050,1.543236505,2.042864451,2.37578128,5.055819241,0.796222651,0.395625328,0.465708543,0.906973926,0.649570109,0.404062003,-0.684908555
AT1G08110,8.484608084,8.991631949,15.17289449,20.34358748,0.0741947,0.953472659,0.054739508,0.990516992,0.559195089,0.441988511,-0.33934282
AT1G08130,1.638389996,1.484219751,2.967091803,2.357139235,-0.054641628,0.984023488,-0.095904725,0.988076608,0.55218716,0.629669953,0.189438484
AT1G08190,9.103268811,8.338255413,13.93093322,11.37645808,-0.167035185,0.818413427,-0.115490892,0.973694313,0.653457214,0.732939493,0.165601326
AT1G08200,27.5117853,19.49012836,96.68636792,89.17917627,-0.079168588,0.85074125,-0.373298651,0.650310213,0.284546683,0.218550217,-0.38070055
AT1G08315,4.440916233,5.208371756,15.01951181,44.38165618,1.671410274,1.3931E-09,0.194218206,0.971959027,0.29567647,0.117354155,-1.333150517
AT1G08360,20.13595713,7.45743177,70.7103383,72.9730303,0.084254985,0.842157728,-0.868857766,0.165661387,0.284766805,0.102194355,-1.478465475
AT1G08380,439.2504153,378.1772074,3819.207596,4101.415082,0.202507739,0.002289125,-0.089621544,0.915554809,0.115010877,0.092206519,-0.318829652
AT1G08420,5.367660464,3.227333453,7.405555546,8.828875831,0.219492466,0.840319859,-0.496366927,0.686025267,0.724815367,0.365542965,-0.987572555
AT1G08450,7.715682766,13.78571974,16.06515252,23.7834181,0.668243411,0.014087497,0.823270926,0.259450658,0.48027448,0.579635765,0.271287464
AT1G08480,4.047863143,2.90469456,32.96292582,19.35462817,-0.650927622,0.341011771,-0.419322516,0.936826375,0.122800481,0.150077518,0.289391665
AT1G08490,7.747162154,5.687930443,22.44368603,19.0211748,-0.091697744,0.90663129,-0.335668965,0.900424758,0.345182255,0.299031501,-0.207060832
AT1G08510,14.09746224,15.20487242,40.35784938,32.48248489,-0.07895484,0.913711595,0.05961499,0.987703677,0.349311533,0.468094497,0.422285528
AT1G08520,20.71461731,18.12087924,53.76741088,53.53922451,0.031698872,0.95761926,0.054128454,0.987459256,0.385263433,0.338459875,-0.18686045
AT1G08530,3.495994328,1.755673154,4.356558843,2.85014061,-0.320734808,0.893860382,-0.649121909,0.865840581,0.802466913,0.615995277,-0.381522621
AT1G08540,9.24985303,8.504332521,30.75113813,20.21989809,-0.430928511,0.303624669,-0.028438878,0.993885949,0.300797095,0.420592254,0.483631645
AT1G08550,4.61587774,9.102448835,13.96770667,16.76838742,0.365840687,0.411196503,0.759218747,0.378388686,0.330467832,0.542833882,0.716000926
AT1G08570,22.83746776,6.811823451,45.17467202,17.36243933,-0.998341604,0.000202309,-1.232522516,0.052370483,0.505536991,0.392331015,-0.36574527
AT1G08580,3.872223414,2.748011126,15.25908006,4.914177129,-0.581492278,0.728332502,0.196728178,0.979422389,0.253765194,0.559200667,1.139871875
AT1G08620,2.457979454,2.098555817,3.774491903,3.630844444,0.045911671,0.981964984,-0.069123027,0.988906775,0.651208035,0.577980095,-0.172098691
AT1G08640,9.990358441,7.717368303,25.13766704,14.828532,-0.424811515,0.428447021,-0.293844128,0.922062997,0.39742584,0.520440479,0.3890475
AT1G08680,1.689323131,1.58694812,5.540708955,3.926730496,0.163372323,0.928748446,-0.068388768,0.991579971,0.304892956,0.404139811,0.406551656
AT1G08720,3.42663373,4.081837975,6.811934314,6.803803446,0.051958372,0.973368935,0.085696153,0.987459256,0.503033877,0.599934729,0.254149985
AT1G08770,1.994841868,1.793376434,13.04517791,13.72635755,0.404964482,0.764745739,-0.316711365,0.96219347,0.15291795,0.130652027,-0.227028262
AT1G08820,3.90167508,4.019224961,5.815207467,6.380437281,0.595742459,0.603692489,-0.123529724,0.987121396,0.670943402,0.629929389,-0.091000949
AT1G08830,21.30337372,19.79252552,96.9157255,145.7077761,0.472592396,0.257385396,-0.294496864,0.901612329,0.219813385,0.135837126,-0.694401402
AT1G08880,4.166134657,5.46530703,32.70911123,11.9005523,-0.958022163,0.046944988,0.194258219,0.97690286,0.127369241,0.459248184,1.850257104
AT1G08900,1.176516914,2.014986067,2.965906282,7.83561308,1.307643208,0.030848439,0.657728301,0.846328658,0.396680408,0.257157423,-0.625325346
AT1G08930,63.51236991,106.6648693,172.0667572,342.660349,1.103072033,1.10076E-46,0.821826024,7.37824E-08,0.369114703,0.311284541,-0.245835274
AT1G08970,7.429792201,4.939309616,17.96768234,15.38770677,-0.288917711,0.906019898,-0.485617176,0.895361484,0.413508658,0.320990625,-0.365386373
AT1G08980,13.660477,12.54324865,27.58373437,26.41757209,-0.015908025,0.990064144,-0.113107827,0.97421589,0.495236679,0.474807019,-0.060776908
AT1G09020,4.60896862,4.434449161,11.39152608,16.58374367,0.486662494,0.135285952,0.104107255,0.982744851,0.40459624,0.267397353,-0.597497729
AT1G09060,6.417179317,5.479927157,12.20150733,13.35537872,0.159923449,0.771586416,0.140301213,0.967241796,0.525933325,0.410316119,-0.358144084
AT1G09070,195.5929266,217.2294027,786.5808571,1117.87609,0.57761132,2.28355E-07,0.248054928,0.325806521,0.2486622,0.194323329,-0.355728109
AT1G09130,38.17612766,27.94697174,68.58420597,72.05998402,0.059429367,0.904405734,-0.340022006,0.762937016,0.556631474,0.38782928,-0.521300758
AT1G09140,3.379111242,1.500313461,8.090652457,8.272332473,0.16118808,0.937734607,-0.850410167,0.748182721,0.41765621,0.181365227,-1.20341801
AT1G09150,6.572372494,3.635105531,11.25552141,20.97052824,0.492375575,0.542404652,0.099027675,0.987703677,0.583924303,0.173343537,-1.752147312
AT1G09160,5.17263213,2.533206346,8.352828811,6.99041998,-0.081014711,0.977433161,-0.624392328,0.784594744,0.619267107,0.362382568,-0.773048258
AT1G09200,6.033394531,5.479313971,47.0762409,55.00251824,0.152007373,0.874613527,0.170872754,0.981413902,0.128162198,0.099619329,-0.3634732
AT1G09210,7.954468271,5.189955364,27.40902657,26.26315795,-0.029948163,0.984023488,-0.309007533,0.906973926,0.290213454,0.19761353,-0.554432672
AT1G09250,7.111599879,7.521265414,41.10110456,40.86470705,0.054550506,0.965867456,0.190785576,0.970346925,0.173026977,0.184052841,0.089123026
AT1G09270,7.819287249,6.131982175,13.05793282,12.93495765,-0.166434624,0.868464936,-0.222306866,0.941363014,0.598815092,0.474062795,-0.337032411
AT1G09280,2.113951615,2.107719545,3.877815202,2.795867867,-0.481137402,0.642273214,-0.016393375,0.997324194,0.545139854,0.753869512,0.46768843
AT1G09310,40.36594688,38.99780462,266.0256021,186.1452687,-0.332191003,0.083859083,0.000172,0.999997657,0.151737076,0.209501992,0.465390325
AT1G09340,98.21873729,90.00078231,424.9918687,349.9084342,-0.160102206,0.183088373,-0.070024577,0.958617942,0.231107333,0.257212383,0.154397065
AT1G09430,9.341862002,6.820878005,25.80674409,17.99664204,-0.191531511,0.708920711,-0.576588595,0.598051705,0.36199305,0.379008372,0.066267719
AT1G09490,2.875408292,2.997236849,6.382559345,12.59970489,0.776816717,0.404220802,-0.091737541,0.989720825,0.450510232,0.237881512,-0.921316722
AT1G09560,30.85650223,40.38972793,72.61628832,115.4622184,0.739932955,0.000251712,0.512936201,0.324631367,0.424925357,0.349809041,-0.280641858
AT1G09570,15.6431684,15.4818707,28.86204946,29.25704489,0.130293161,0.662642541,0.122474669,0.936826375,0.541997838,0.529167274,-0.034563254
AT1G09620,10.05678738,8.572304669,14.02898116,12.57437627,-0.124745467,0.770024838,-0.16305831,0.92462256,0.716858,0.681728022,-0.072491082
AT1G09630,4.925752303,9.153442492,12.50227823,36.25250807,1.598706176,0.000739521,0.893628724,0.542953978,0.393988377,0.252491289,-0.641919453
AT1G09640,13.14694365,14.51556466,47.97179032,49.75976445,0.107872518,0.825943494,0.231951333,0.879698359,0.274055722,0.291712889,0.090079875
AT1G09690,4.309755729,7.056604949,46.40704217,28.1944726,-0.213114487,0.351238992,0.061465687,0.989035477,0.092868572,0.250283275,1.430299536
AT1G09750,21.39427644,14.80842455,50.54128591,43.87854468,-0.161217917,0.754634582,-0.300587364,0.813609979,0.42330297,0.337486684,-0.326860031
AT1G09760,3.684901816,2.712279579,11.01083477,3.894763293,-0.630372839,0.309481323,0.125485471,0.986063809,0.33466144,0.696391378,1.057196012
AT1G09770,6.291483874,6.729200765,12.18656691,11.1511403,0.060298774,0.956311975,0.419954209,0.752806516,0.516263844,0.603454049,0.225135356
AT1G09780,13.64493076,7.972852879,26.85743535,23.31543031,-0.051187681,0.946910465,-0.604932411,0.49963078,0.5080504,0.341956068,-0.571160631
AT1G09795,5.359638746,4.036708658,20.8718639,13.15524756,-0.695176827,0.076398537,-0.746101757,0.579658915,0.256787739,0.306851592,0.256964749
AT1G09830,5.042738089,2.272160316,7.699034286,3.17550765,-0.555486912,0.672309822,-1.064156921,0.352058851,0.654983197,0.715526639,0.127547584
AT1G09932,5.097159398,10.37002122,17.20552174,51.77037094,1.638724729,5.63877E-12,0.991685329,0.33100762,0.296251371,0.200308034,-0.564601543
AT1G09940,23.6634109,76.11274152,46.8863563,156.1381743,1.853482918,3.06934E-70,1.729134976,3.42766E-29,0.504697161,0.487470421,-0.05010329
AT1G09970,32.51242846,30.46269131,83.2934886,100.5124114,0.395584697,0.000494852,0.019806332,0.989950827,0.390335775,0.303073928,-0.365045948
AT1G09980,4.349066088,3.715634943,6.591094259,3.218575443,-0.972343679,0.013138125,-0.354148027,0.901612329,0.659839765,1.154434628,0.80699885
AT1G10090,7.378886623,6.687645479,17.22784114,16.5241436,0.110776713,0.843780853,-0.259065464,0.906973926,0.42831174,0.404719642,-0.081738356
AT1G10130,2.751697587,1.746385937,4.534013914,2.046264482,-1.152142222,0.005088561,-0.68222377,0.722110564,0.606901002,0.85345074,0.491846683
AT1G10150,3.957122852,5.809052219,9.928968676,12.09721963,0.383143945,0.438150296,0.442554031,0.834237431,0.39854319,0.480197301,0.268891218
AT1G10170,4.649539915,2.984187111,7.73541543,10.66831883,0.353185576,0.697063737,-0.549954422,0.675204489,0.601071779,0.279724215,-1.103532136
AT1G10200,2.585376857,3.786552797,12.12831422,19.86978178,0.968196004,0.154354668,0.562773032,0.884952175,0.21316869,0.190568414,-0.161686537
AT1G10290,3.526436348,3.078382289,7.456511621,6.340691178,-0.197180393,0.751390171,-0.203592807,0.952588312,0.472933796,0.485496329,0.037822145
AT1G10340,7.942559035,22.18901661,22.71026422,47.30285543,1.138679527,1.38208E-13,1.601052301,3.99284E-09,0.34973433,0.469084084,0.423587134
AT1G10350,2.737131788,2.184413882,8.723685826,9.547650134,0.4476483,0.665907324,-0.078111577,0.991004798,0.313758639,0.228790734,-0.455626556
AT1G10360,8.150115644,5.720768149,32.64642697,22.09484677,-0.284003886,0.804390791,-0.357322923,0.918446523,0.249648014,0.258918661,0.052603523
AT1G10370,13.52189681,16.84195402,115.1163371,107.6961563,-0.144280793,0.806181769,0.367718594,0.892181608,0.117462883,0.156383984,0.41288782
AT1G10390,6.178318523,5.425268316,9.860982256,11.05338689,0.270269258,0.542404652,-0.385659782,0.747006029,0.626541896,0.490824068,-0.352204991
AT1G10470,18.53335613,12.33750604,86.2478458,75.87069069,-0.176562315,0.472560415,-0.329488905,0.853511895,0.214884858,0.162612281,-0.402127614
AT1G10500,8.822364688,12.23217373,47.90004013,39.96386069,-0.201045041,0.765130721,0.48598182,0.867251536,0.184182825,0.306080882,0.732774403
AT1G10510,3.703953327,4.514827564,8.163821157,6.552448982,-0.148117337,0.955342697,0.121156093,0.979422389,0.453703389,0.68902903,0.60281533
AT1G10560,1.808615179,1.210484165,4.462620219,4.923279893,0.344009001,0.765130721,-0.139936985,0.986063809,0.405280999,0.245869459,-0.721029996
AT1G10590,4.441819294,8.503290762,34.96264331,29.18320773,-0.399534185,0.417624471,0.213605406,0.95762488,0.127044722,0.291376152,1.197546363
AT1G10650,1.877205172,3.488606226,4.484883209,11.59079912,1.104909261,0.173544427,0.895708567,0.583854619,0.418562777,0.300980648,-0.475773291
AT1G10670,10.81207613,10.01246167,36.39116117,34.95811994,0.040861109,0.981376755,-0.001998261,0.999363834,0.297107204,0.286413048,-0.052886368
AT1G10700,4.431299562,4.221834371,11.37533916,12.48340032,0.307966405,0.772679996,0.123922117,0.984477763,0.389553182,0.338195865,-0.203961277
AT1G10720,4.630230786,2.584372084,10.76477591,4.802803916,-0.563642683,0.569481705,-1.047874179,0.391931904,0.430127931,0.538096522,0.323099166
AT1G10740,4.712681099,4.662789648,10.79497989,12.86716032,0.230396736,0.743817596,-0.094082529,0.987703677,0.436562286,0.362379074,-0.268687854
AT1G10760,3.249536268,3.231894977,4.655802116,7.038318206,0.605776272,0.271641036,-0.026154901,0.993889967,0.69795412,0.459185686,-0.604054532
AT1G10830,10.71416151,6.744485363,18.01748017,17.99392284,-0.009815959,0.996073741,-0.598924321,0.7813954,0.594653715,0.374820178,-0.665851165
AT1G10840,9.113352994,6.828832139,33.26440658,30.45249279,0.064858046,0.928908416,-0.265354148,0.936826375,0.2739671,0.224245423,-0.288924111
AT1G10900,2.549000065,4.161116143,7.178794671,7.832667757,0.120619281,0.950216419,0.449177308,0.852838095,0.355073544,0.531251455,0.581277017
AT1G10940,5.769677107,4.101952857,12.08199621,5.260032468,-0.563936738,0.344992233,-0.073302534,0.988742131,0.477543363,0.779834133,0.707535558
AT1G10950,12.28739762,8.678277296,28.51321745,27.1837714,-0.111781183,0.896464605,-0.440821011,0.723633368,0.430936903,0.319244787,-0.432813588
AT1G10960,84.85866544,54.54927814,391.1494177,396.4458996,0.110901522,0.65654762,-0.28108312,0.764063421,0.21694693,0.137595768,-0.656906071
AT1G11050,6.062454271,11.84490756,12.22813981,24.23885914,1.120265583,8.50077E-09,0.877813703,0.084746532,0.495778946,0.488674301,-0.02082377
AT1G11200,1.7252396,13.98895353,3.931998582,28.19981309,2.524008124,7.77277E-13,2.786507846,1.22416E-10,0.438769131,0.49606547,0.177068508
AT1G11260,200.6169863,163.2954729,430.94586,351.5449115,-0.158745678,0.095285999,-0.244059227,0.270162393,0.465527123,0.46450814,-0.003161347
AT1G11280,2.413026741,1.237279683,4.042837393,2.887288236,0.026003919,0.993614173,-0.849561796,0.647008158,0.596864654,0.428526556,-0.47801921
AT1G11310,14.23427951,69.65172845,30.4530004,114.603743,1.990614286,1.64508E-57,2.322193004,3.51742E-24,0.467417966,0.607761375,0.378791803
AT1G11330,3.80296544,4.607310858,6.659740552,6.181611452,0.166324963,0.909676643,0.25278085,0.932868832,0.571038077,0.745325211,0.384283111
AT1G11350,3.700502362,2.126330203,6.750476816,4.100598306,-0.620765266,0.286060274,-0.684791132,0.692803458,0.548183849,0.518541453,-0.080200498
AT1G11390,1.838492464,2.437551426,3.942964527,4.829201376,0.55417712,0.426785616,0.28218255,0.953728363,0.466271622,0.504752491,0.1144055
AT1G11430,6.518841473,6.023664588,34.80112541,38.17348533,-0.059229544,0.975573111,-0.227884137,0.964026953,0.187316973,0.157797082,-0.247411105
AT1G11475,3.194783404,4.379277587,15.05659909,41.81152258,0.776788683,0.404825512,0.252308781,0.971959027,0.212184929,0.104738534,-1.018529867
AT1G11480,4.439197349,4.274749081,10.4494087,11.01392246,0.154935616,0.862279311,-0.016128688,0.996883172,0.424827613,0.388122315,-0.130366157
AT1G11580,3.354135968,2.072068296,9.107144795,6.138861695,0.219878921,0.801015585,-0.633480738,0.799037822,0.368297204,0.337532982,-0.125841963
AT1G11650,30.74737178,28.39605471,89.27491199,86.95200559,0.003669496,0.995983366,-0.143956646,0.936826375,0.344412233,0.32657159,-0.076737097
AT1G11660,2.047941774,1.592550932,3.1468153,2.531561721,-0.270766651,0.859797054,-0.454822313,0.899651201,0.650798213,0.629078453,-0.04897034
AT1G11670,4.294846474,4.567278283,7.327065593,8.737452145,0.366384582,0.795165521,0.322539085,0.922062997,0.586161871,0.522724269,-0.165248983
AT1G11680,7.483541577,9.528559093,18.73132403,19.05992549,-0.003248131,0.997863716,0.417061746,0.776183797,0.39952016,0.499926356,0.323447282
AT1G11720,3.011366736,3.589954379,4.585631174,6.688247747,0.61718322,0.181165108,0.437403353,0.803508857,0.656696237,0.536755592,-0.290960871
AT1G11750,11.94404913,12.72621069,51.11556759,40.80376107,-0.412259346,0.618004653,0.376437369,0.786434957,0.233667544,0.311888178,0.416571509
AT1G11790,4.074771664,2.702728925,11.18148177,6.005679611,-0.839779816,0.419298088,-0.430669107,0.906973926,0.364421438,0.450028823,0.304409573
AT1G11840,9.396292663,8.49792203,36.785493,18.82048281,-0.735474211,0.005882364,0.184435545,0.952200702,0.255434735,0.451525188,0.821851746
AT1G11860,170.159589,129.741924,444.6018172,382.2628906,-0.10644761,0.703777456,-0.350326038,0.228478114,0.382723557,0.339404968,-0.173295024
AT1G11870,3.901210042,4.836836161,8.967225174,6.177083827,-0.407233968,0.667372931,0.366063474,0.915554809,0.435052089,0.783029063,0.847877711
AT1G11890,3.454152829,7.099941164,19.6088318,25.79909967,0.071308326,0.95837318,0.701673302,0.762937016,0.176152912,0.275201122,0.643658023
AT1G11910,29.17895058,23.86395175,55.50069724,55.16382489,0.104006991,0.801517302,-0.012143212,0.996875712,0.525740252,0.43260147,-0.281311629
AT1G11960,12.31474143,11.95028192,26.84039449,16.23920175,-0.667448578,0.023223008,0.148861289,0.956159786,0.458813727,0.73589097,0.681583475
AT1G12000,6.512959032,3.905644257,12.16017726,4.033729736,-0.985171269,0.061115725,-0.302201416,0.908309853,0.535597376,0.96824639,0.854225326
AT1G12050,2.872724606,2.42908266,6.549368266,9.184769431,0.528436315,0.341005585,-0.041139933,0.993889967,0.438626214,0.264468551,-0.729895861
AT1G12090,105.0257672,88.45471336,537.0690405,686.1483406,0.363358204,0.036095209,0.058074625,0.977375972,0.195553568,0.128914854,-0.601145352
